# 02805 shared playground — week 4 release (frozen snapshot, 2026-09-15)
# Philosophers on English Wikipedia, born before 1900: everyone in the seven lists
# 'List of philosophers born in the centuries BC' ... 'born in the 19th century'
# (redirects resolved).
# Edge A -> B when the article of A links to the article of B; weight = how many
# times. 1444 nodes, 11135 directed edges, 8186 with weight 1, max 18.
# Sum both directions for an undirected weighted network.
source	target	weight
Jabir_ibn_Hayyan	Alexander_of_Aphrodisias	1
Jabir_ibn_Hayyan	Apollonius_of_Tyana	3
Jabir_ibn_Hayyan	Archimedes	2
Jabir_ibn_Hayyan	Aristotle	3
Jabir_ibn_Hayyan	Democritus	1
Jabir_ibn_Hayyan	Euclid	1
Jabir_ibn_Hayyan	Galen	1
Jabir_ibn_Hayyan	Gerard_of_Cremona	1
Jabir_ibn_Hayyan	Olympiodorus_the_Younger	1
Jabir_ibn_Hayyan	Ostanes	1
Jabir_ibn_Hayyan	Plato	2
Jabir_ibn_Hayyan	Porphyry_of_Tyre	1
Jabir_ibn_Hayyan	Pythagoras	1
Jabir_ibn_Hayyan	Socrates	1
Jabir_ibn_Hayyan	Themistius	1
Jacob_Burckhardt	Arthur_Schopenhauer	1
Jacob_Burckhardt	Friedrich_Nietzsche	1
Jacob_Burckhardt	Georg_Wilhelm_Friedrich_Hegel	1
Jacob_Friedrich_von_Abel	Friedrich_Schiller	1
Jacob_Friedrich_von_Abel	Georg_Wilhelm_Friedrich_Hegel	1
Jacob_Friedrich_von_Abel	Immanuel_Kant	1
Jacobus_Arminius	Aristotle	1
Jacobus_Arminius	John_Calvin	1
Jacopo_Mazzoni	Aristotle	2
Jacopo_Mazzoni	Dante_Alighieri	1
Jacopo_Mazzoni	Friedrich_Schiller	1
Jacopo_Mazzoni	Galileo_Galilei	1
Jacopo_Mazzoni	Lucretius	1
Jacopo_Mazzoni	Plato	3
Jacopo_Mazzoni	Proclus	1
Jacopo_Mazzoni	Samuel_Taylor_Coleridge	1
Jacopo_Zabarella	Alexander_of_Aphrodisias	1
Jacopo_Zabarella	Aristotle	1
Jacopo_Zabarella	Averroes	1
Jacopo_Zabarella	Cesare_Cremonini_(philosopher)	1
Jacopo_Zabarella	John_Philoponus	1
Jacopo_Zabarella	Simplicius_of_Cilicia	1
Jacopo_Zabarella	Themistius	1
Jacopo_Zabarella	Thomas_Aquinas	1
Jacopo_Zabarella	Walter_Burley	1
Jacques_Maritain	Albert_Einstein	1
Jacques_Maritain	Aristotle	1
Jacques_Maritain	Hans_Driesch	1
Jacques_Maritain	Henri_Bergson	2
Jacques_Maritain	Jean-Jacques_Rousseau	1
Jacques_Maritain	John_of_St._Thomas	1
Jacques_Maritain	Martin_Luther	1
Jacques_Maritain	René_Descartes	1
Jacques_Maritain	Thomas_Aquinas	2
Jacques_Maritain	Étienne_Gilson	1
Jacques_Rohault	Blaise_Pascal	1
Jacques_Rohault	Christiaan_Huygens	1
Jacques_Rohault	Henricus_Regius	1
Jacques_Rohault	Isaac_Newton	1
Jacques_Rohault	Pierre-Sylvain_Régis	1
Jacques_Rohault	Samuel_Clarke	1
Jahm_bin_Safwan	Abu_Hanifa	1
Jahm_bin_Safwan	Ahmad_ibn_Hanbal	1
Jaimini	Kumārila_Bhaṭṭa	1
Jaimini	Markandeya	2
Jaimini	Parashara	1
Jaimini	Prabhākara	1
Jakob_Böhme	Arthur_Schopenhauer	1
Jakob_Böhme	Baruch_Spinoza	2
Jakob_Böhme	Franz_Xaver_von_Baader	2
Jakob_Böhme	Friedrich_Wilhelm_Joseph_Schelling	3
Jakob_Böhme	Georg_Wilhelm_Friedrich_Hegel	2
Jakob_Böhme	George_Gurdjieff	1
Jakob_Böhme	Henry_More	1
Jakob_Böhme	Martin_Luther	1
Jakob_Böhme	Novalis	1
Jakob_Böhme	Paracelsus	2
Jakob_Böhme	Samuel_Taylor_Coleridge	1
Jakob_Böhme	William_Blake	2
Jakob_Böhme	William_Law	1
Jakob_Friedrich_Fries	Friedrich_Wilhelm_Joseph_Schelling	1
Jakob_Friedrich_Fries	Georg_Wilhelm_Friedrich_Hegel	1
Jakob_Friedrich_Fries	Immanuel_Kant	1
Jakob_Friedrich_Fries	Johann_Gottlieb_Fichte	2
Jakob_Friedrich_Fries	Karl_Leonhard_Reinhold	1
Jakob_Lorber	Emanuel_Swedenborg	1
Jakob_Lorber	Jakob_Böhme	1
Jakob_Lorber	Jesus	2
Jakob_Lorber	Rudolf_Steiner	1
Jakob_Sigismund_Beck	Immanuel_Kant	4
Jakob_Sigismund_Beck	Johann_Gottlieb_Fichte	1
Jakob_Sigismund_Beck	Salomon_Maimon	1
Jalal_al-Din_Davani	Nasir_al-Din_al-Tusi	1
Jamal_al-Din_al-Afghani	Al-Farabi	1
Jamal_al-Din_al-Afghani	Al-Mawardi	1
Jamal_al-Din_al-Afghani	Avempace	1
Jamal_al-Din_al-Afghani	Averroes	1
Jamal_al-Din_al-Afghani	Avicenna	1
Jamal_al-Din_al-Afghani	Charles_Darwin	1
Jamal_al-Din_al-Afghani	Mir_Damad	1
Jamal_al-Din_al-Afghani	Muhammad_Abduh	3
Jamal_al-Din_al-Afghani	Mulla_Sadra	1
Jamal_al-Din_al-Afghani	Nasir_al-Din_al-Tusi	1
James_Beattie_(poet)	Adam_Ferguson	1
James_Beattie_(poet)	David_Hume	2
James_Beattie_(poet)	Immanuel_Kant	1
James_Beattie_(poet)	Samuel_Johnson	1
James_Bryce,_1st_Viscount_Bryce	Alexis_de_Tocqueville	1
James_Bryce,_1st_Viscount_Bryce	Bertrand_Russell	1
James_Bryce,_1st_Viscount_Bryce	Johann_Wolfgang_von_Goethe	1
James_Burnett,_Lord_Monboddo	Charles_Darwin	1
James_Burnett,_Lord_Monboddo	David_Hume	1
James_Burnett,_Lord_Monboddo	Dugald_Stewart	1
James_Burnett,_Lord_Monboddo	Georges-Louis_Leclerc,_Comte_de_Buffon	1
James_Burnett,_Lord_Monboddo	Henry_Home,_Lord_Kames	2
James_Burnett,_Lord_Monboddo	Isaac_Newton	1
James_Burnett,_Lord_Monboddo	Jean-Baptiste_Lamarck	1
James_Burnett,_Lord_Monboddo	Jean-Jacques_Rousseau	1
James_Burnett,_Lord_Monboddo	Samuel_Johnson	1
James_Clerk_Maxwell	Albert_Einstein	1
James_Clerk_Maxwell	Isaac_Newton	2
James_Clerk_Maxwell	Ludwig_Boltzmann	1
James_Clerk_Maxwell	René_Descartes	1
James_Clerk_Maxwell	Sir_William_Hamilton,_9th_Baronet	1
James_Dalrymple,_1st_Viscount_of_Stair	Duns_Scotus	1
James_Dalrymple,_1st_Viscount_of_Stair	John_Major_(philosopher)	1
James_Dalrymple,_1st_Viscount_of_Stair	Robert_Boyle	1
James_Edwin_Creighton	Bernard_Bosanquet_(philosopher)	1
James_Edwin_Creighton	F._H._Bradley	1
James_Edwin_Creighton	Heinrich_Rickert	1
James_Edwin_Creighton	Immanuel_Kant	1
James_Edwin_Creighton	Wilhelm_Windelband	1
James_Frederick_Ferrier	Baruch_Spinoza	1
James_Frederick_Ferrier	Sir_William_Hamilton,_9th_Baronet	1
James_Frederick_Ferrier	Thomas_Reid	1
James_Harrington_(author)	Aristotle	1
James_Harrington_(author)	John_Toland	1
James_Harrington_(author)	Thomas_Jefferson	1
James_Harrington_(author)	William_Chillingworth	1
James_Hutchison_Stirling	Charles_Darwin	1
James_Hutchison_Stirling	Georg_Wilhelm_Friedrich_Hegel	2
James_Hutchison_Stirling	Thomas_Brown_(philosopher)	1
James_Mark_Baldwin	Baruch_Spinoza	1
James_Mark_Baldwin	Bernard_Bosanquet_(philosopher)	1
James_Mark_Baldwin	Charles_Sanders_Peirce	1
James_Mark_Baldwin	G._E._Moore	1
James_Mark_Baldwin	George_Herbert_Mead	1
James_Mark_Baldwin	George_Stout	1
James_Mark_Baldwin	Gustav_Fechner	2
James_Mark_Baldwin	Hermann_Lotze	1
James_Mark_Baldwin	Immanuel_Kant	1
James_Mark_Baldwin	James_McCosh	2
James_Mark_Baldwin	Jean-Baptiste_Lamarck	1
James_Mark_Baldwin	Jean_Piaget	2
James_Mark_Baldwin	Johann_Friedrich_Herbart	1
James_Mark_Baldwin	John_Dewey	1
James_Mark_Baldwin	Josiah_Royce	1
James_Mark_Baldwin	Lev_Vygotsky	1
James_Mark_Baldwin	Wilhelm_Wundt	3
James_Mark_Baldwin	William_James	1
James_Martineau	Friedrich_Adolf_Trendelenburg	1
James_Martineau	George_Croom_Robertson	1
James_Martineau	George_Grote	1
James_Martineau	Harriet_Martineau	2
James_Martineau	Henry_Sidgwick	1
James_Martineau	John_Hoppus	1
James_McCosh	John_Stuart_Mill	1
James_McCosh	Sir_William_Hamilton,_9th_Baronet	1
James_McCosh	Thomas_Reid	1
James_Mill	Alexander_Bain_(philosopher)	1
James_Mill	David_Hartley_(philosopher)	1
James_Mill	David_Ricardo	1
James_Mill	Dugald_Stewart	1
James_Mill	Franz_Brentano	1
James_Mill	Jeremy_Bentham	2
James_Mill	John_Stuart_Mill	3
James_Mill	Max_Müller	1
James_Mill	Thomas_Brown_(philosopher)	1
James_Mill	Thomas_Reid	1
James_Mill	William_Hazlitt	1
James_Sully	Alexander_Bain_(philosopher)	1
James_Sully	Emil_du_Bois-Reymond	1
James_Sully	Hermann_Lotze	1
James_Sully	Hermann_von_Helmholtz	1
James_Sully	Sigmund_Freud	1
James_Sully	Wilhelm_Wundt	1
James_Ward_(psychologist)	Bertrand_Russell	2
James_Ward_(psychologist)	George_Stout	2
James_Ward_(psychologist)	Gottfried_Wilhelm_Leibniz	1
James_Ward_(psychologist)	Henry_Sidgwick	1
James_Ward_(psychologist)	Hermann_Lotze	2
James_Ward_(psychologist)	Muhammad_Iqbal	1
James_of_Viterbo	Augustine_of_Hippo	1
James_of_Viterbo	Giles_of_Rome	1
Jan_Hus	Jesus	1
Jan_Hus	John_Amos_Comenius	1
Jan_Hus	John_Wycliffe	2
Jan_Hus	Martin_Luther	4
Jan_Hus	Tomáš_Masaryk	1
Jan_Łukasiewicz	Aristotle	1
Jan_Łukasiewicz	Kazimierz_Twardowski	4
Jan_Łukasiewicz	Stanisław_Leśniewski	3
Jan_Łukasiewicz	Tadeusz_Kotarbiński	1
Jan_Śniadecki	Nicolaus_Copernicus	1
Jan_Śniadecki	Władysław_Tatarkiewicz	1
Jayanta_Bhatta	Dharmakirti	1
Jayanta_Bhatta	Dignāga	1
Jayanta_Bhatta	Pāṇini	2
Jayatirtha	Akshobhya_Tirtha	4
Jayatirtha	Madhvacharya	6
Jayatirtha	Vyasatirtha	4
Je_Tsongkhapa	8th_Karmapa,_Mikyö_Dorje	1
Je_Tsongkhapa	Atiśa	2
Je_Tsongkhapa	Chandrakirti	8
Je_Tsongkhapa	Dharmakirti	2
Je_Tsongkhapa	Dignāga	1
Je_Tsongkhapa	Nagarjuna	5
Je_Tsongkhapa	The_Buddha	1
Jean-Baptiste_Lamarck	Charles_Darwin	1
Jean-Baptiste_Lamarck	Georges-Louis_Leclerc,_Comte_de_Buffon	1
Jean-Jacques_Rousseau	Arthur_Oncken_Lovejoy	2
Jean-Jacques_Rousseau	Arthur_Schopenhauer	1
Jean-Jacques_Rousseau	Baron_d'Holbach	1
Jean-Jacques_Rousseau	Baruch_Spinoza	1
Jean-Jacques_Rousseau	Benjamin_Constant	1
Jean-Jacques_Rousseau	David_Hume	2
Jean-Jacques_Rousseau	Denis_Diderot	5
Jean-Jacques_Rousseau	Edmund_Burke	3
Jean-Jacques_Rousseau	François_Fénelon	1
Jean-Jacques_Rousseau	Friedrich_Schiller	2
Jean-Jacques_Rousseau	Gabriel_Bonnot_de_Mably	1
Jean-Jacques_Rousseau	Germaine_de_Staël	2
Jean-Jacques_Rousseau	Giacomo_Leopardi	1
Jean-Jacques_Rousseau	Henry_David_Thoreau	1
Jean-Jacques_Rousseau	Immanuel_Kant	2
Jean-Jacques_Rousseau	Jean_Le_Rond_d'Alembert	3
Jean-Jacques_Rousseau	Johann_Gottfried_Herder	1
Jean-Jacques_Rousseau	Johann_Wolfgang_von_Goethe	2
Jean-Jacques_Rousseau	John_Calvin	1
Jean-Jacques_Rousseau	John_Dewey	3
Jean-Jacques_Rousseau	John_Locke	1
Jean-Jacques_Rousseau	Joseph_Schumpeter	1
Jean-Jacques_Rousseau	Julien_Offray_de_La_Mettrie	1
Jean-Jacques_Rousseau	Leo_Strauss	1
Jean-Jacques_Rousseau	Leo_Tolstoy	1
Jean-Jacques_Rousseau	Maria_Montessori	1
Jean-Jacques_Rousseau	Marquis_de_Sade	2
Jean-Jacques_Rousseau	Mary_Wollstonecraft	1
Jean-Jacques_Rousseau	Michel_de_Montaigne	1
Jean-Jacques_Rousseau	Montesquieu	2
Jean-Jacques_Rousseau	Nicolas_Malebranche	1
Jean-Jacques_Rousseau	Plato	1
Jean-Jacques_Rousseau	Plutarch	2
Jean-Jacques_Rousseau	Ralph_Waldo_Emerson	1
Jean-Jacques_Rousseau	Samuel_Johnson	1
Jean-Jacques_Rousseau	Samuel_Taylor_Coleridge	1
Jean-Jacques_Rousseau	Samuel_von_Pufendorf	1
Jean-Jacques_Rousseau	Seneca_the_Younger	1
Jean-Jacques_Rousseau	Thomas_Carlyle	1
Jean-Jacques_Rousseau	Thomas_Hobbes	1
Jean-Jacques_Rousseau	Thomas_Paine	2
Jean-Jacques_Rousseau	Voltaire	5
Jean-Jacques_Rousseau	William_Blake	1
Jean-Jacques_Rousseau	William_Godwin	1
Jean-Pierre_de_Crousaz	Aristotle	1
Jean-Pierre_de_Crousaz	Gottfried_Wilhelm_Leibniz	1
Jean-Pierre_de_Crousaz	John_Locke	1
Jean-Pierre_de_Crousaz	Pierre_Bayle	1
Jean-Pierre_de_Crousaz	René_Descartes	1
Jean_Anthelme_Brillat-Savarin	François_Rabelais	1
Jean_Anthelme_Brillat-Savarin	Immanuel_Kant	1
Jean_Anthelme_Brillat-Savarin	Jean-Jacques_Rousseau	1
Jean_Anthelme_Brillat-Savarin	Montesquieu	1
Jean_Anthelme_Brillat-Savarin	René_Descartes	1
Jean_Anthelme_Brillat-Savarin	Voltaire	1
Jean_Bodin	Algernon_Sidney	1
Jean_Bodin	Aristotle	1
Jean_Bodin	Baruch_Spinoza	1
Jean_Bodin	Francis_Bacon	1
Jean_Bodin	Francisco_Suárez	1
Jean_Bodin	Franciscus_Patricius	1
Jean_Bodin	Gerolamo_Cardano	1
Jean_Bodin	Giambattista_Vico	1
Jean_Bodin	Giovanni_Botero	1
Jean_Bodin	Gottfried_Wilhelm_Leibniz	3
Jean_Bodin	Gotthold_Ephraim_Lessing	1
Jean_Bodin	Heinrich_Cornelius_Agrippa	1
Jean_Bodin	Hippocrates	1
Jean_Bodin	Hugo_Grotius	2
Jean_Bodin	John_Locke	2
Jean_Bodin	John_Selden	1
Jean_Bodin	Juan_de_Mariana	1
Jean_Bodin	Lucilio_Vanini	1
Jean_Bodin	Maimonides	1
Jean_Bodin	Michel_de_Montaigne	2
Jean_Bodin	Montesquieu	2
Jean_Bodin	Niccolò_Machiavelli	1
Jean_Bodin	Petrus_Ramus	1
Jean_Bodin	Philo	1
Jean_Bodin	Pierre_Bayle	1
Jean_Bodin	Pierre_Charron	2
Jean_Bodin	Pierre_Daniel_Huet	1
Jean_Bodin	Pietro_Pomponazzi	1
Jean_Bodin	Ptolemy	1
Jean_Bodin	Pythagoras	1
Jean_Bodin	Richard_Hooker	1
Jean_Bodin	Robert_Filmer	1
Jean_Bodin	Thomas_Hobbes	1
Jean_Bodin	Thomas_More	1
Jean_Bodin	Voltaire	1
Jean_Bodin	Wilhelm_Dilthey	1
Jean_Buridan	Albert_of_Saxony_(philosopher)	1
Jean_Buridan	Aristotle	2
Jean_Buridan	Galileo_Galilei	1
Jean_Buridan	John_Philoponus	2
Jean_Buridan	Nicole_Oresme	1
Jean_Buridan	Peter_Lombard	1
Jean_Buridan	Pierre_Duhem	1
Jean_Gerson	Averroes	1
Jean_Gerson	Bernard_of_Clairvaux	1
Jean_Gerson	Bonaventure	1
Jean_Gerson	Christine_de_Pizan	1
Jean_Gerson	Jan_Hus	1
Jean_Gerson	Jesus	1
Jean_Gerson	Pierre_d'Ailly	1
Jean_Gerson	Pseudo-Dionysius_the_Areopagite	1
Jean_Gerson	Richard_of_Saint_Victor	1
Jean_Gerson	Étienne_Gilson	2
Jean_Le_Clerc_(theologian)	Denis_Diderot	1
Jean_Le_Clerc_(theologian)	Erasmus	1
Jean_Le_Clerc_(theologian)	Isaac_Newton	1
Jean_Le_Clerc_(theologian)	Jean_Le_Rond_d'Alembert	1
Jean_Le_Clerc_(theologian)	Jesus	1
Jean_Le_Clerc_(theologian)	John_Locke	1
Jean_Le_Clerc_(theologian)	Pierre_Bayle	1
Jean_Le_Rond_d'Alembert	Denis_Diderot	5
Jean_Le_Rond_d'Alembert	Friedrich_Albert_Lange	1
Jean_Le_Rond_d'Alembert	George_Berkeley	1
Jean_Le_Rond_d'Alembert	Immanuel_Kant	2
Jean_Le_Rond_d'Alembert	Jean-Jacques_Rousseau	2
Jean_Le_Rond_d'Alembert	Pierre-Simon_Laplace	1
Jean_Le_Rond_d'Alembert	René_Descartes	1
Jean_Le_Rond_d'Alembert	Voltaire	1
Jean_Piaget	Immanuel_Kant	2
Jean_Piaget	Lev_Vygotsky	3
Jean_Wahl	Friedrich_Nietzsche	1
Jean_Wahl	Georg_Wilhelm_Friedrich_Hegel	1
Jean_Wahl	George_Santayana	1
Jean_Wahl	Georges_Bataille	1
Jean_Wahl	Henri_Bergson	2
Jean_Wahl	Karl_Jaspers	1
Jean_Wahl	Plato	1
Jean_Wahl	Søren_Kierkegaard	1
Jean_Wahl	William_James	1
Jeremy_Bentham	Adam_Smith	3
Jeremy_Bentham	Cesare_Beccaria	1
Jeremy_Bentham	Claude_Adrien_Helvétius	1
Jeremy_Bentham	David_Hume	1
Jeremy_Bentham	David_Ricardo	1
Jeremy_Bentham	Epicurus	2
Jeremy_Bentham	Friedrich_Engels	1
Jeremy_Bentham	George_Grote	1
Jeremy_Bentham	Henry_Brougham,_1st_Baron_Brougham_and_Vaux	1
Jeremy_Bentham	Immanuel_Kant	1
Jeremy_Bentham	James_Mill	3
Jeremy_Bentham	Jean_Le_Rond_d'Alembert	1
Jeremy_Bentham	John_Austin_(legal_philosopher)	2
Jeremy_Bentham	John_Locke	1
Jeremy_Bentham	John_Stuart_Mill	4
Jeremy_Bentham	Joseph_Priestley	2
Jeremy_Bentham	Karl_Marx	1
Jeremy_Bentham	Leslie_Stephen	1
Jeremy_Bentham	Montesquieu	1
Jeremy_Bentham	William_Blackstone	1
Jeremy_Bentham	William_Hazlitt	1
Jeremy_Bentham	William_Thompson_(philosopher)	1
Jerome_Frank	Jean_Piaget	1
Jerome_Frank	Karl_Llewellyn	1
Jerome_Frank	Oliver_Wendell_Holmes_Jr.	1
Jerome_Frank	Roscoe_Pound	1
Jerome_Frank	Sigmund_Freud	1
Jesus	Abu_Hatim_Ahmad_ibn_Hamdan_al-Razi	1
Jesus	Abu_Ya'qub_al-Sijistani	1
Jesus	Al-Ghazali	1
Jesus	Bruno_Bauer	1
Jesus	Erasmus	1
Jesus	Eusebius	1
Jesus	Fakhr_al-Din_al-Razi	1
Jesus	Maimonides	1
Jesus	Plutarch	1
Jesus	Rudolf_Steiner	1
Jesus	The_Buddha	2
Jesus	Zoroaster	2
Ji_Kang	Ruan_Ji	1
Jia_Yi	Chao_Cuo	1
Jia_Yi	Li_Si	1
Jia_Yi	Shang_Yang	1
Jia_Yi	Shen_Buhai	2
Jiddu_Krishnamurti	Sigmund_Freud	1
Jinul	Guifeng_Zongmi	1
Joachim_Jungius	Gottfried_Wilhelm_Leibniz	1
Joachim_Jungius	René_Descartes	1
Joachim_of_Fiore	Dante_Alighieri	5
Joachim_of_Fiore	Thomas_Aquinas	1
Johann_Augustus_Eberhard	Friedrich_Schleiermacher	1
Johann_Augustus_Eberhard	Gottfried_Wilhelm_Leibniz	1
Johann_Augustus_Eberhard	Immanuel_Kant	1
Johann_Augustus_Eberhard	John_Locke	1
Johann_Augustus_Eberhard	Moses_Mendelssohn	1
Johann_Friedrich_Herbart	Friedrich_Wilhelm_Joseph_Schelling	1
Johann_Friedrich_Herbart	Georg_Wilhelm_Friedrich_Hegel	2
Johann_Friedrich_Herbart	Gottfried_Wilhelm_Leibniz	2
Johann_Friedrich_Herbart	Immanuel_Kant	2
Johann_Friedrich_Herbart	Isaac_Newton	1
Johann_Friedrich_Herbart	Jakob_Friedrich_Fries	1
Johann_Friedrich_Herbart	James_Mark_Baldwin	1
Johann_Friedrich_Herbart	Johann_Gottlieb_Fichte	2
Johann_Friedrich_Herbart	John_Locke	2
Johann_Friedrich_Herbart	Wilhelm_Traugott_Krug	1
Johann_Georg_Hamann	David_Hume	2
Johann_Georg_Hamann	Friedrich_Heinrich_Jacobi	2
Johann_Georg_Hamann	Georg_Wilhelm_Friedrich_Hegel	2
Johann_Georg_Hamann	Gotthold_Ephraim_Lessing	1
Johann_Georg_Hamann	Immanuel_Kant	2
Johann_Georg_Hamann	Jean-Jacques_Rousseau	2
Johann_Georg_Hamann	Johann_Gottfried_Herder	2
Johann_Georg_Hamann	Johann_Wolfgang_von_Goethe	2
Johann_Georg_Hamann	Ludwig_Wittgenstein	1
Johann_Georg_Hamann	Moses_Mendelssohn	2
Johann_Georg_Hamann	Socrates	1
Johann_Georg_Hamann	Søren_Kierkegaard	2
Johann_Georg_Hamann	Wilhelm_von_Humboldt	1
Johann_Gottfried_Herder	Baruch_Spinoza	2
Johann_Gottfried_Herder	Friedrich_Nietzsche	1
Johann_Gottfried_Herder	Friedrich_Schlegel	1
Johann_Gottfried_Herder	Georg_Wilhelm_Friedrich_Hegel	1
Johann_Gottfried_Herder	Gottfried_Wilhelm_Leibniz	1
Johann_Gottfried_Herder	Gotthold_Ephraim_Lessing	1
Johann_Gottfried_Herder	Immanuel_Kant	3
Johann_Gottfried_Herder	Johann_Georg_Hamann	1
Johann_Gottfried_Herder	Johann_Wolfgang_von_Goethe	2
Johann_Gottfried_Herder	John_Stuart_Mill	1
Johann_Gottfried_Herder	Martin_Luther	1
Johann_Gottfried_Herder	Moses_Mendelssohn	1
Johann_Gottfried_Herder	Samuel_Taylor_Coleridge	1
Johann_Gottfried_Herder	Wilhelm_von_Humboldt	2
Johann_Gottlieb_Fichte	Friedrich_Heinrich_Jacobi	1
Johann_Gottlieb_Fichte	Friedrich_Nietzsche	2
Johann_Gottlieb_Fichte	Friedrich_Schlegel	2
Johann_Gottlieb_Fichte	Friedrich_Schleiermacher	1
Johann_Gottlieb_Fichte	Friedrich_Wilhelm_Joseph_Schelling	1
Johann_Gottlieb_Fichte	Georg_Wilhelm_Friedrich_Hegel	1
Johann_Gottlieb_Fichte	Immanuel_Hermann_Fichte	3
Johann_Gottlieb_Fichte	Immanuel_Kant	3
Johann_Gottlieb_Fichte	Jakob_Friedrich_Fries	1
Johann_Gottlieb_Fichte	Johann_Friedrich_Herbart	1
Johann_Gottlieb_Fichte	Johann_Gottfried_Herder	1
Johann_Gottlieb_Fichte	Johann_Wolfgang_von_Goethe	1
Johann_Gottlieb_Fichte	Karl_Leonhard_Reinhold	1
Johann_Gottlieb_Fichte	Novalis	1
Johann_Gottlieb_Fichte	René_Descartes	1
Johann_Gottlieb_Fichte	Wilhelm_von_Humboldt	1
Johann_Heinrich_Abicht	Immanuel_Kant	1
Johann_Heinrich_Abicht	Karl_Leonhard_Reinhold	1
Johann_Heinrich_Lambert	Aristotle	1
Johann_Heinrich_Lambert	Immanuel_Kant	2
Johann_Heinrich_Lambert	John_Stuart_Mill	2
Johann_Ulrich_von_Cramer	Christian_Wolff_(philosopher)	2
Johann_Wolfgang_von_Goethe	Adam_Smith	1
Johann_Wolfgang_von_Goethe	Albert_Einstein	1
Johann_Wolfgang_von_Goethe	Albert_Schweitzer	1
Johann_Wolfgang_von_Goethe	Alfred_Russel_Wallace	1
Johann_Wolfgang_von_Goethe	Arthur_Schopenhauer	4
Johann_Wolfgang_von_Goethe	Benjamin_Constant	1
Johann_Wolfgang_von_Goethe	Blaise_Pascal	1
Johann_Wolfgang_von_Goethe	Carl_Jung	1
Johann_Wolfgang_von_Goethe	Charles_Darwin	2
Johann_Wolfgang_von_Goethe	Denis_Diderot	1
Johann_Wolfgang_von_Goethe	Emanuel_Swedenborg	1
Johann_Wolfgang_von_Goethe	Epicurus	1
Johann_Wolfgang_von_Goethe	Ernst_Cassirer	1
Johann_Wolfgang_von_Goethe	Francis_Bacon	1
Johann_Wolfgang_von_Goethe	Friedrich_Nietzsche	2
Johann_Wolfgang_von_Goethe	Friedrich_Schiller	6
Johann_Wolfgang_von_Goethe	Friedrich_Schlegel	1
Johann_Wolfgang_von_Goethe	Georg_Wilhelm_Friedrich_Hegel	1
Johann_Wolfgang_von_Goethe	George_Eliot	2
Johann_Wolfgang_von_Goethe	George_Henry_Lewes	2
Johann_Wolfgang_von_Goethe	Germaine_de_Staël	1
Johann_Wolfgang_von_Goethe	Gotthold_Ephraim_Lessing	1
Johann_Wolfgang_von_Goethe	Hippocrates	1
Johann_Wolfgang_von_Goethe	Isaac_Newton	1
Johann_Wolfgang_von_Goethe	Jean-Jacques_Rousseau	1
Johann_Wolfgang_von_Goethe	Jeremy_Bentham	1
Johann_Wolfgang_von_Goethe	Johann_Gottfried_Herder	2
Johann_Wolfgang_von_Goethe	Johann_Gottlieb_Fichte	1
Johann_Wolfgang_von_Goethe	Ludwig_Wittgenstein	1
Johann_Wolfgang_von_Goethe	Martin_Luther	1
Johann_Wolfgang_von_Goethe	Michel_de_Montaigne	2
Johann_Wolfgang_von_Goethe	Novalis	1
Johann_Wolfgang_von_Goethe	Plato	1
Johann_Wolfgang_von_Goethe	Ralph_Waldo_Emerson	2
Johann_Wolfgang_von_Goethe	Rudolf_Steiner	2
Johann_Wolfgang_von_Goethe	Søren_Kierkegaard	1
Johann_Wolfgang_von_Goethe	Thomas_Carlyle	2
Johann_Wolfgang_von_Goethe	Thomas_Jefferson	1
Johann_Wolfgang_von_Goethe	Voltaire	2
Johann_Wolfgang_von_Goethe	Wilhelm_von_Humboldt	2
Johannes_Clauberg	Baruch_Spinoza	1
Johannes_Clauberg	Christian_Wolff_(philosopher)	1
Johannes_Clauberg	Eduard_Zeller	1
Johannes_Clauberg	Gottfried_Wilhelm_Leibniz	1
Johannes_Clauberg	Louis_Couturat	1
Johannes_Clauberg	Nicolas_Malebranche	1
Johannes_Clauberg	Étienne_Gilson	1
Johannes_Crellius	Hugo_Grotius	1
Johannes_Crellius	John_Locke	1
Johannes_Crellius	Thomas_Belsham	1
Johannes_Crellius	Voltaire	1
Johannes_Kepler	Alexandre_Koyré	2
Johannes_Kepler	Aristotle	1
Johannes_Kepler	Charles_Sanders_Peirce	1
Johannes_Kepler	Christiaan_Huygens	1
Johannes_Kepler	Galileo_Galilei	4
Johannes_Kepler	Isaac_Newton	3
Johannes_Kepler	Jesus	1
Johannes_Kepler	Nicolaus_Copernicus	3
Johannes_Kepler	Philipp_Melanchthon	1
Johannes_Kepler	Pierre_Gassendi	1
Johannes_Kepler	Ptolemy	3
Johannes_Kepler	Pythagoras	1
Johannes_Kepler	René_Descartes	1
Johannes_Kepler	Robert_Fludd	2
Johannes_Kepler	Thales_of_Miletus	1
Johannes_Kepler	William_Whewell	1
Johannes_Nikolaus_Tetens	David_Hume	1
Johannes_Nikolaus_Tetens	Immanuel_Kant	2
Johannes_Nikolaus_Tetens	John_Locke	1
Johannes_Nikolaus_Tetens	Richard_Price	1
Johannes_Tauler	Henry_Suso	2
Johannes_Tauler	John_of_Ruusbroec	2
Johannes_Tauler	Meister_Eckhart	2
John_Adams	Benjamin_Franklin	4
John_Adams	Cicero	1
John_Adams	John_Locke	1
